x y V
5.667939 -13.500000 0.000000
5.874046 -13.500000 0.000000
6.080153 -13.500000 0.000000
6.286260 -13.500000 0.000000
6.492366 -13.500000 0.000000
6.698473 -13.500000 0.000000
6.904580 -13.500000 0.000000
7.110687 -13.500000 0.000000
7.316794 -13.500000 0.000000
7.522901 -13.500000 0.000000
7.729008 -13.500000 0.000000
7.935115 -13.500000 0.000000
8.141221 -13.500000 0.000000
8.347328 -13.500000 0.000000
8.553435 -13.500000 0.000000
8.759542 -13.500000 0.000000
8.965649 -13.500000 0.000000
9.171756 -13.500000 0.000000
9.377863 -13.500000 0.000000
9.583969 -13.500000 0.000000
9.790076 -13.500000 0.000000
9.996183 -13.500000 0.000000
10.202290 -13.500000 0.000000
10.408397 -13.500000 0.000000
10.614504 -13.500000 0.000000
10.820611 -13.500000 0.000000
11.026718 -13.500000 0.000000
11.232824 -13.500000 0.000000
11.438931 -13.500000 0.000000
11.645038 -13.500000 0.000000
11.851145 -13.500000 0.000000
12.057252 -13.500000 0.000000
12.263359 -13.500000 0.000000
12.469466 -13.500000 0.000000
12.675573 -13.500000 0.000000
12.881679 -13.500000 0.000000
13.087786 -13.500000 0.000000
13.293893 -13.500000 0.000000
13.500000 -13.500000 0.000000
-13.500000 -13.293893 0.000000
-13.293893 -13.293893 0.002780
-13.087786 -13.293893 0.005562
-12.881679 -13.293893 0.008347
-12.675573 -13.293893 0.011138
-12.469466 -13.293893 0.013936
-12.263359 -13.293893 0.016743
-12.057252 -13.293893 0.019560
-11.851145 -13.293893 0.022390
-11.645038 -13.293893 0.025234
-11.438931 -13.293893 0.028094
-11.232824 -13.293893 0.030971
-11.026718 -13.293893 0.033867
-10.820611 -13.293893 0.036784
-10.614504 -13.293893 0.039723
-10.408397 -13.293893 0.042685
-10.202290 -13.293893 0.045672
-9.996183 -13.293893 0.048685
-9.790076 -13.293893 0.051725
-9.583969 -13.293893 0.054792
-9.377863 -13.293893 0.057889
-9.171756 -13.293893 0.061015
-8.965649 -13.293893 0.064171
-8.759542 -13.293893 0.067357
-8.553435 -13.293893 0.070572
-8.347328 -13.293893 0.073817
-8.141221 -13.293893 0.077091
-7.935115 -13.293893 0.080392
-7.729008 -13.293893 0.083719
-7.522901 -13.293893 0.087069
-7.316794 -13.293893 0.090440
-7.110687 -13.293893 0.093828
-6.904580 -13.293893 0.097229
-6.698473 -13.293893 0.100639
-6.492366 -13.293893 0.104051
-6.286260 -13.293893 0.107459
-6.080153 -13.293893 0.110854
-5.874046 -13.293893 0.114229
-5.667939 -13.293893 0.117573
-5.461832 -13.293893 0.120875
-5.255725 -13.293893 0.124122
-5.049618 -13.293893 0.127301
-4.843511 -13.293893 0.130397
-4.637405 -13.293893 0.133394
-4.431298 -13.293893 0.136275
-4.225191 -13.293893 0.139021
-4.019084 -13.293893 0.141614
-3.812977 -13.293893 0.144035
-3.606870 -13.293893 0.146263
-3.400763 -13.293893 0.148278
-3.194656 -13.293893 0.150062
-2.988550 -13.293893 0.151596
-2.782443 -13.293893 0.152863
-2.576336 -13.293893 0.153846
-2.370229 -13.293893 0.154533
-2.164122 -13.293893 0.154913
-1.958015 -13.293893 0.154977
-1.751908 -13.293893 0.154720
-1.545802 -13.293893 0.154141
-1.339695 -13.293893 0.153241
-1.133588 -13.293893 0.152026
-0.927481 -13.293893 0.150503
-0.721374 -13.293893 0.148686
-0.515267 -13.293893 0.146588
-0.309160 -13.293893 0.144227
-0.103053 -13.293893 0.141621
0.103053 -13.293893 0.138792
0.309160 -13.293893 0.135761
0.515267 -13.293893 0.132552
0.721374 -13.293893 0.129187
0.927481 -13.293893 0.125690
1.133588 -13.293893 0.122083
1.339695 -13.293893 0.118389
1.545802 -13.293893 0.114628
1.751908 -13.293893 0.110821
1.958015 -13.293893 0.106987
2.164122 -13.293893 0.103143
2.370229 -13.293893 0.099306
2.576336 -13.293893 0.095488
2.782443 -13.293893 0.091705
2.988550 -13.293893 0.087968
3.194656 -13.293893 0.084286
3.400763 -13.293893 0.080670
3.606870 -13.293893 0.077128
3.812977 -13.293893 0.073665
4.019084 -13.293893 0.070287
4.225191 -13.293893 0.067000
4.431298 -13.293893 0.063807
4.637405 -13.293893 0.060710
4.843511 -13.293893 0.057712
5.049618 -13.293893 0.054815
5.255725 -13.293893 0.052019
5.461832 -13.293893 0.049324
5.667939 -13.293893 0.046730
5.874046 -13.293893 0.044237
6.080153 -13.293893 0.041843
6.286260 -13.293893 0.039546
6.492366 -13.293893 0.037346
6.698473 -13.293893 0.035240
6.904580 -13.293893 0.033225
7.110687 -13.293893 0.031300
7.316794 -13.293893 0.029461
7.522901 -13.293893 0.027707
7.729008 -13.293893 0.026033
7.935115 -13.293893 0.024438
8.141221 -13.293893 0.022918
8.347328 -13.293893 0.021470
8.553435 -13.293893 0.020091
8.759542 -13.293893 0.018778
8.965649 -13.293893 0.017528
9.171756 -13.293893 0.016338
9.377863 -13.293893 0.015204
9.583969 -13.293893 0.014124
9.790076 -13.293893 0.013095
9.996183 -13.293893 0.012113
10.202290 -13.293893 0.011176
10.408397 -13.293893 0.010281
10.614504 -13.293893 0.009425
10.820611 -13.293893 0.008604
11.026718 -13.293893 0.007817
11.232824 -13.293893 0.007061
11.438931 -13.293893 0.006332
11.645038 -13.293893 0.005628
11.851145 -13.293893 0.004947
12.057252 -13.293893 0.004285
12.263359 -13.293893 0.003641
12.469466 -13.293893 0.003012
12.675573 -13.293893 0.002395
12.881679 -13.293893 0.001787
13.087786 -13.293893 0.001188
13.293893 -13.293893 0.000593
13.500000 -13.293893 0.000000
-13.500000 -13.087786 0.000000
-13.293893 -13.087786 0.005558
-13.087786 -13.087786 0.011120
-12.881679 -13.087786 0.016689
-12.675573 -13.087786 0.022269
-12.469466 -13.087786 0.027863
-12.263359 -13.087786 0.033475
-12.057252 -13.087786 0.039108
-11.851145 -13.087786 0.044767
-11.645038 -13.087786 0.050453
-11.438931 -13.087786 0.056171
-11.232824 -13.087786 0.061924
-11.026718 -13.087786 0.067715
-10.820611 -13.087786 0.073547
-10.614504 -13.087786 0.079423
-10.408397 -13.087786 0.085346
-10.202290 -13.087786 0.091319
-9.996183 -13.087786 0.097344
-9.790076 -13.087786 0.103423
-9.583969 -13.087786 0.109558
-9.377863 -13.087786 0.115750
-9.171756 -13.087786 0.122002
-8.965649 -13.087786 0.128314
-8.759542 -13.087786 0.134685
-8.553435 -13.087786 0.141117
-8.347328 -13.087786 0.147608
-8.141221 -13.087786 0.154156
-7.935115 -13.087786 0.160760
-7.729008 -13.087786 0.167416
-7.522901 -13.087786 0.174119
-7.316794 -13.087786 0.180864
-7.110687 -13.087786 0.187645
-6.904580 -13.087786 0.194452
-6.698473 -13.087786 0.201277
-6.492366 -13.087786 0.208108
-6.286260 -13.087786 0.214931
-6.080153 -13.087786 0.221731
-5.874046 -13.087786 0.228491
-5.667939 -13.087786 0.235190
-5.461832 -13.087786 0.241806
-5.255725 -13.087786 0.248314
-5.049618 -13.087786 0.254687
-4.843511 -13.087786 0.260895
-4.637405 -13.087786 0.266906
-4.431298 -13.087786 0.272686
-4.225191 -13.087786 0.278197
-4.019084 -13.087786 0.283403
-3.812977 -13.087786 0.288263
-3.606870 -13.087786 0.292739
-3.400763 -13.087786 0.296790
-3.194656 -13.087786 0.300376
-2.988550 -13.087786 0.303461
-2.782443 -13.087786 0.306010
-2.576336 -13.087786 0.307991
-2.370229 -13.087786 0.309376
-2.164122 -13.087786 0.310143
-1.958015 -13.087786 0.310275
-1.751908 -13.087786 0.309763
-1.545802 -13.087786 0.308603
-1.339695 -13.087786 0.306798
-1.133588 -13.087786 0.304359
-0.927481 -13.087786 0.301303
-0.721374 -13.087786 0.297654
-0.515267 -13.087786 0.293441
-0.309160 -13.087786 0.288699
-0.103053 -13.087786 0.283467
0.103053 -13.087786 0.277786
0.309160 -13.087786 0.271702
0.515267 -13.087786 0.265260
0.721374 -13.087786 0.258507
0.927481 -13.087786 0.251490
1.133588 -13.087786 0.244254
1.339695 -13.087786 0.236845
1.545802 -13.087786 0.229304
1.751908 -13.087786 0.221672
1.958015 -13.087786 0.213986
2.164122 -13.087786 0.206282
2.370229 -13.087786 0.198591
2.576336 -13.087786 0.190944
2.782443 -13.087786 0.183366
2.988550 -13.087786 0.175881
3.194656 -13.087786 0.168509
3.400763 -13.087786 0.161269
3.606870 -13.087786 0.154177
3.812977 -13.087786 0.147245
4.019084 -13.087786 0.140485
4.225191 -13.087786 0.133907
4.431298 -13.087786 0.127518
4.637405 -13.087786 0.121322
4.843511 -13.087786 0.115326
5.049618 -13.087786 0.109530
5.255725 -13.087786 0.103938
5.461832 -13.087786 0.098548
5.667939 -13.087786 0.093361
5.874046 -13.087786 0.088376
6.080153 -13.087786 0.083589
6.286260 -13.087786 0.078998
6.492366 -13.087786 0.074599
6.698473 -13.087786 0.070389
6.904580 -13.087786 0.066362
7.110687 -13.087786 0.062514
7.316794 -13.087786 0.058840
7.522901 -13.087786 0.055334
7.729008 -13.087786 0.051989
7.935115 -13.087786 0.048802
8.141221 -13.087786 0.045765
8.347328 -13.087786 0.042872
8.553435 -13.087786 0.040117
8.759542 -13.087786 0.037494
8.965649 -13.087786 0.034997
9.171756 -13.087786 0.032620
9.377863 -13.087786 0.030356
9.583969 -13.087786 0.028199
9.790076 -13.087786 0.026143
9.996183 -13.087786 0.024183
10.202290 -13.087786 0.022312
10.408397 -13.087786 0.020524
10.614504 -13.087786 0.018814
10.820611 -13.087786 0.017176
11.026718 -13.087786 0.015604
11.232824 -13.087786 0.014094
11.438931 -13.087786 0.012639
11.645038 -13.087786 0.011234
11.851145 -13.087786 0.009874
12.057252 -13.087786 0.008553
12.263359 -13.087786 0.007267
12.469466 -13.087786 0.006011
12.675573 -13.087786 0.004780
12.881679 -13.087786 0.003568
13.087786 -13.087786 0.002370
13.293893 -13.087786 0.001183
13.500000 -13.087786 0.000000
-13.500000 -12.881679 0.000000
-13.293893 -12.881679 0.008333
-13.087786 -12.881679 0.016672
-12.881679 -12.881679 0.025021
-12.675573 -12.881679 0.033386
-12.469466 -12.881679 0.041773
-12.263359 -12.881679 0.050187
-12.057252 -12.881679 0.058633
-11.851145 -12.881679 0.067117
-11.645038 -12.881679 0.075642
-11.438931 -12.881679 0.084215
-11.232824 -12.881679 0.092841
-11.026718 -12.881679 0.101524
-10.820611 -12.881679 0.110269
-10.614504 -12.881679 0.119080
-10.408397 -12.881679 0.127961
-10.202290 -12.881679 0.136917
-9.996183 -12.881679 0.145952
-9.790076 -12.881679 0.155068
-9.583969 -12.881679 0.164268
-9.377863 -12.881679 0.173556
-9.171756 -12.881679 0.182933
-8.965649 -12.881679 0.192400
-8.759542 -12.881679 0.201958
-8.553435 -12.881679 0.211607
-8.347328 -12.881679 0.221345
-8.141221 -12.881679 0.231171
-7.935115 -12.881679 0.241080
-7.729008 -12.881679 0.251069
-7.522901 -12.881679 0.261131
-7.316794 -12.881679 0.271257
-7.110687 -12.881679 0.281438
-6.904580 -12.881679 0.291662
-6.698473 -12.881679 0.301914
-6.492366 -12.881679 0.312177
-6.286260 -12.881679 0.322431
-6.080153 -12.881679 0.332653
-5.874046 -12.881679 0.342817
-5.667939 -12.881679 0.352893
-5.461832 -12.881679 0.362848
-5.255725 -12.881679 0.372644
-5.049618 -12.881679 0.382241
-4.843511 -12.881679 0.391593
-4.637405 -12.881679 0.400653
-4.431298 -12.881679 0.409368
-4.225191 -12.881679 0.417683
-4.019084 -12.881679 0.425540
-3.812977 -12.881679 0.432880
-3.606870 -12.881679 0.439643
-3.400763 -12.881679 0.445768
-3.194656 -12.881679 0.451194
-2.988550 -12.881679 0.455866
-2.782443 -12.881679 0.459728
-2.576336 -12.881679 0.462733
-2.370229 -12.881679 0.464838
-2.164122 -12.881679 0.466010
-1.958015 -12.881679 0.466221
-1.751908 -12.881679 0.465457
-1.545802 -12.881679 0.463712
-1.339695 -12.881679 0.460992
-1.133588 -12.881679 0.457312
-0.927481 -12.881679 0.452698
-0.721374 -12.881679 0.447188
-0.515267 -12.881679 0.440826
-0.309160 -12.881679 0.433664
-0.103053 -12.881679 0.425763
0.103053 -12.881679 0.417187
0.309160 -12.881679 0.408003
0.515267 -12.881679 0.398281
0.721374 -12.881679 0.388094
0.927481 -12.881679 0.377511
1.133588 -12.881679 0.366602
1.339695 -12.881679 0.355434
1.545802 -12.881679 0.344073
1.751908 -12.881679 0.332577
1.958015 -12.881679 0.321005
2.164122 -12.881679 0.309409
2.370229 -12.881679 0.297837
2.576336 -12.881679 0.286333
2.782443 -12.881679 0.274936
2.988550 -12.881679 0.263682
3.194656 -12.881679 0.252602
3.400763 -12.881679 0.241722
3.606870 -12.881679 0.231067
3.812977 -12.881679 0.220656
4.019084 -12.881679 0.210505
4.225191 -12.881679 0.200628
4.431298 -12.881679 0.191037
4.637405 -12.881679 0.181739
4.843511 -12.881679 0.172740
5.049618 -12.881679 0.164045
5.255725 -12.881679 0.155656
5.461832 -12.881679 0.147572
5.667939 -12.881679 0.139794
5.874046 -12.881679 0.132318
6.080153 -12.881679 0.125142
6.286260 -12.881679 0.118260
6.492366 -12.881679 0.111667
6.698473 -12.881679 0.105357
6.904580 -12.881679 0.099323
7.110687 -12.881679 0.093557
7.316794 -12.881679 0.088053
7.522901 -12.881679 0.082800
7.729008 -12.881679 0.077791
7.935115 -12.881679 0.073017
8.141221 -12.881679 0.068469
8.347328 -12.881679 0.064138
8.553435 -12.881679 0.060013
8.759542 -12.881679 0.056087
8.965649 -12.881679 0.052349
9.171756 -12.881679 0.048790
9.377863 -12.881679 0.045402
9.583969 -12.881679 0.042174
9.790076 -12.881679 0.039098
9.996183 -12.881679 0.036165
10.202290 -12.881679 0.033365
10.408397 -12.881679 0.030691
10.614504 -12.881679 0.028133
10.820611 -12.881679 0.025683
11.026718 -12.881679 0.023332
11.232824 -12.881679 0.021073
11.438931 -12.881679 0.018896
11.645038 -12.881679 0.016795
11.851145 -12.881679 0.014762
12.057252 -12.881679 0.012787
12.263359 -12.881679 0.010865
12.469466 -12.881679 0.008987
12.675573 -12.881679 0.007146
12.881679 -12.881679 0.005334
13.087786 -12.881679 0.003544
13.293893 -12.881679 0.001768
13.500000 -12.881679 0.000000
-13.500000 -12.675573 0.000000
-13.293893 -12.675573 0.011103
-13.087786 -12.675573 0.022213
-12.881679 -12.675573 0.033338
-12.675573 -12.675573 0.044484
-12.469466 -12.675573 0.055659
-12.263359 -12.675573 0.066869
-12.057252 -12.675573 0.078123
-11.851145 -12.675573 0.089426
-11.645038 -12.675573 0.100787
-11.438931 -12.675573 0.112210
-11.232824 -12.675573 0.123704
-11.026718 -12.675573 0.135274
-10.820611 -12.675573 0.146927
-10.614504 -12.675573 0.158669
-10.408397 -12.675573 0.170505
-10.202290 -12.675573 0.182442
-9.996183 -12.675573 0.194483
-9.790076 -12.675573 0.206633
-9.583969 -12.675573 0.218897
-9.377863 -12.675573 0.231278
-9.171756 -12.675573 0.243779
-8.965649 -12.675573 0.256401
-8.759542 -12.675573 0.269145
-8.553435 -12.675573 0.282012
-8.347328 -12.675573 0.295000
-8.141221 -12.675573 0.308107
-7.935115 -12.675573 0.321327
-7.729008 -12.675573 0.334655
-7.522901 -12.675573 0.348084
-7.316794 -12.675573 0.361601
-7.110687 -12.675573 0.375195
-6.904580 -12.675573 0.388849
-6.698473 -12.675573 0.402545
-6.492366 -12.675573 0.416261
-6.286260 -12.675573 0.429968
-6.080153 -12.675573 0.443639
-5.874046 -12.675573 0.457237
-5.667939 -12.675573 0.470724
-5.461832 -12.675573 0.484055
-5.255725 -12.675573 0.497180
-5.049618 -12.675573 0.510045
-4.843511 -12.675573 0.522590
-4.637405 -12.675573 0.534750
-4.431298 -12.675573 0.546455
-4.225191 -12.675573 0.557630
-4.019084 -12.675573 0.568199
-3.812977 -12.675573 0.578080
-3.606870 -12.675573 0.587190
-3.400763 -12.675573 0.595448
-3.194656 -12.675573 0.602772
-2.988550 -12.675573 0.609083
-2.782443 -12.675573 0.614308
-2.576336 -12.675573 0.618379
-2.370229 -12.675573 0.621239
-2.164122 -12.675573 0.622840
-1.958015 -12.675573 0.623146
-1.751908 -12.675573 0.622136
-1.545802 -12.675573 0.619801
-1.339695 -12.675573 0.616149
-1.133588 -12.675573 0.611201
-0.927481 -12.675573 0.604994
-0.721374 -12.675573 0.597577
-0.515267 -12.675573 0.589012
-0.309160 -12.675573 0.579372
-0.103053 -12.675573 0.568738
0.103053 -12.675573 0.557198
0.309160 -12.675573 0.544844
0.515267 -12.675573 0.531772
0.721374 -12.675573 0.518079
0.927481 -12.675573 0.503861
1.133588 -12.675573 0.489212
1.339695 -12.675573 0.474222
1.545802 -12.675573 0.458978
1.751908 -12.675573 0.443563
1.958015 -12.675573 0.428052
2.164122 -12.675573 0.412515
2.370229 -12.675573 0.397017
2.576336 -12.675573 0.381617
2.782443 -12.675573 0.366367
2.988550 -12.675573 0.351314
3.194656 -12.675573 0.336498
3.400763 -12.675573 0.321955
3.606870 -12.675573 0.307717
3.812977 -12.675573 0.293809
4.019084 -12.675573 0.280254
4.225191 -12.675573 0.267068
4.431298 -12.675573 0.254266
4.637405 -12.675573 0.241859
4.843511 -12.675573 0.229855
5.049618 -12.675573 0.218258
5.255725 -12.675573 0.207071
5.461832 -12.675573 0.196295
5.667939 -12.675573 0.185928
5.874046 -12.675573 0.175965
6.080153 -12.675573 0.166404
6.286260 -12.675573 0.157236
6.492366 -12.675573 0.148455
6.698473 -12.675573 0.140052
6.904580 -12.675573 0.132019
7.110687 -12.675573 0.124344
7.316794 -12.675573 0.117017
7.522901 -12.675573 0.110027
7.729008 -12.675573 0.103362
7.935115 -12.675573 0.097011
8.141221 -12.675573 0.090960
8.347328 -12.675573 0.085199
8.553435 -12.675573 0.079714
8.759542 -12.675573 0.074494
8.965649 -12.675573 0.069524
9.171756 -12.675573 0.064794
9.377863 -12.675573 0.060290
9.583969 -12.675573 0.056000
9.790076 -12.675573 0.051913
9.996183 -12.675573 0.048015
10.202290 -12.675573 0.044296
10.408397 -12.675573 0.040743
10.614504 -12.675573 0.037346
10.820611 -12.675573 0.034091
11.026718 -12.675573 0.030970
11.232824 -12.675573 0.027970
11.438931 -12.675573 0.025080
11.645038 -12.675573 0.022291
11.851145 -12.675573 0.019591
12.057252 -12.675573 0.016971
12.263359 -12.675573 0.014419
12.469466 -12.675573 0.011926
12.675573 -12.675573 0.009483
12.881679 -12.675573 0.007078
13.087786 -12.675573 0.004702
13.293893 -12.675573 0.002346
13.500000 -12.675573 0.000000
-13.500000 -12.469466 0.000000
-13.293893 -12.469466 0.013866
-13.087786 -12.469466 0.027741
-12.881679 -12.469466 0.041634
-12.675573 -12.469466 0.055554
-12.469466 -12.469466 0.069510
-12.263359 -12.469466 0.083511
-12.057252 -12.469466 0.097566
-11.851145 -12.469466 0.111683
-11.645038 -12.469466 0.125871
-11.438931 -12.469466 0.140139
-11.232824 -12.469466 0.154495
-11.026718 -12.469466 0.168947
-10.820611 -12.469466 0.183502
-10.614504 -12.469466 0.198170
-10.408397 -12.469466 0.212955
-10.202290 -12.469466 0.227867
-9.996183 -12.469466 0.242910
-9.790076 -12.469466 0.258091
-9.583969 -12.469466 0.273415
-9.377863 -12.469466 0.288887
-9.171756 -12.469466 0.304510
-8.965649 -12.469466 0.320286
-8.759542 -12.469466 0.336217
-8.553435 -12.469466 0.352304
-8.347328 -12.469466 0.368545
-8.141221 -12.469466 0.384936
-7.935115 -12.469466 0.401474
-7.729008 -12.469466 0.418150
-7.522901 -12.469466 0.434955
-7.316794 -12.469466 0.451877
-7.110687 -12.469466 0.468899
-6.904580 -12.469466 0.486003
-6.698473 -12.469466 0.503166
-6.492366 -12.469466 0.520359
-6.286260 -12.469466 0.537551
-6.080153 -12.469466 0.554705
-5.874046 -12.469466 0.571776
-5.667939 -12.469466 0.588718
-5.461832 -12.469466 0.605474
-5.255725 -12.469466 0.621983
-5.049618 -12.469466 0.638176
-4.843511 -12.469466 0.653979
-4.637405 -12.469466 0.669308
-4.431298 -12.469466 0.684077
-4.225191 -12.469466 0.698192
-4.019084 -12.469466 0.711552
-3.812977 -12.469466 0.724055
-3.606870 -12.469466 0.735597
-3.400763 -12.469466 0.746069
-3.194656 -12.469466 0.755368
-2.988550 -12.469466 0.763393
-2.782443 -12.469466 0.770046
-2.576336 -12.469466 0.775242
-2.370229 -12.469466 0.778904
-2.164122 -12.469466 0.780970
-1.958015 -12.469466 0.781393
-1.751908 -12.469466 0.780144
-1.545802 -12.469466 0.777212
-1.339695 -12.469466 0.772606
-1.133588 -12.469466 0.766354
-0.927481 -12.469466 0.758504
-0.721374 -12.469466 0.749118
-0.515267 -12.469466 0.738279
-0.309160 -12.469466 0.726079
-0.103053 -12.469466 0.712624
0.103053 -12.469466 0.698027
0.309160 -12.469466 0.682407
0.515267 -12.469466 0.665889
0.721374 -12.469466 0.648594
0.927481 -12.469466 0.630647
1.133588 -12.469466 0.612166
1.339695 -12.469466 0.593267
1.545802 -12.469466 0.574061
1.751908 -12.469466 0.554649
1.958015 -12.469466 0.535128
2.164122 -12.469466 0.515587
2.370229 -12.469466 0.496105
2.576336 -12.469466 0.476757
2.782443 -12.469466 0.457606
2.988550 -12.469466 0.438712
3.194656 -12.469466 0.420125
3.400763 -12.469466 0.401889
3.606870 -12.469466 0.384042
3.812977 -12.469466 0.366616
4.019084 -12.469466 0.349637
4.225191 -12.469466 0.333128
4.431298 -12.469466 0.317106
4.637405 -12.469466 0.301582
4.843511 -12.469466 0.286567
5.049618 -12.469466 0.272066
5.255725 -12.469466 0.258082
5.461832 -12.469466 0.244614
5.667939 -12.469466 0.231661
5.874046 -12.469466 0.219217
6.080153 -12.469466 0.207276
6.286260 -12.469466 0.195830
6.492366 -12.469466 0.184870
6.698473 -12.469466 0.174384
6.904580 -12.469466 0.164360
7.110687 -12.469466 0.154786
7.316794 -12.469466 0.145648
7.522901 -12.469466 0.136932
7.729008 -12.469466 0.128624
7.935115 -12.469466 0.120707
8.141221 -12.469466 0.113167
8.347328 -12.469466 0.105989
8.553435 -12.469466 0.099156
8.759542 -12.469466 0.092653
8.965649 -12.469466 0.086464
9.171756 -12.469466 0.080574
9.377863 -12.469466 0.074967
9.583969 -12.469466 0.069627
9.790076 -12.469466 0.064540
9.996183 -12.469466 0.059690
10.202290 -12.469466 0.055063
10.408397 -12.469466 0.050643
10.614504 -12.469466 0.046417
10.820611 -12.469466 0.042370
11.026718 -12.469466 0.038489
11.232824 -12.469466 0.034759
11.438931 -12.469466 0.031166
11.645038 -12.469466 0.027699
11.851145 -12.469466 0.024343
12.057252 -12.469466 0.021086
12.263359 -12.469466 0.017916
12.469466 -12.469466 0.014818
12.675573 -12.469466 0.011782
12.881679 -12.469466 0.008794
13.087786 -12.469466 0.005842
13.293893 -12.469466 0.002915
13.500000 -12.469466 0.000000
-13.500000 -12.263359 0.000000
-13.293893 -12.263359 0.016620
-13.087786 -12.263359 0.033252
-12.881679 -12.263359 0.049904
-12.675573 -12.263359 0.066590
-12.469466 -12.263359 0.083319
-12.263359 -12.263359 0.100102
-12.057252 -12.263359 0.116949
-11.851145 -12.263359 0.133872
-11.645038 -12.263359 0.150881
-11.438931 -12.263359 0.167985
-11.232824 -12.263359 0.185195
-11.026718 -12.263359 0.202521
-10.820611 -12.263359 0.219972
-10.614504 -12.263359 0.237558
-10.408397 -12.263359 0.255287
-10.202290 -12.263359 0.273167
-9.996183 -12.263359 0.291207
-9.790076 -12.263359 0.309414
-9.583969 -12.263359 0.327794
-9.377863 -12.263359 0.346353
-9.171756 -12.263359 0.365096
-8.965649 -12.263359 0.384025
-8.759542 -12.263359 0.403143
-8.553435 -12.263359 0.422451
-8.347328 -12.263359 0.441947
-8.141221 -12.263359 0.461629
-7.935115 -12.263359 0.481491
-7.729008 -12.263359 0.501525
-7.522901 -12.263359 0.521720
-7.316794 -12.263359 0.542062
-7.110687 -12.263359 0.562532
-6.904580 -12.263359 0.583109
-6.698473 -12.263359 0.603765
-6.492366 -12.263359 0.624469
-6.286260 -12.263359 0.645182
-6.080153 -12.263359 0.665861
-5.874046 -12.263359 0.686456
-5.667939 -12.263359 0.706907
-5.461832 -12.263359 0.727150
-5.255725 -12.263359 0.747111
-5.049618 -12.263359 0.766707
-4.843511 -12.263359 0.785849
-4.637405 -12.263359 0.804437
-4.431298 -12.263359 0.822364
-4.225191 -12.263359 0.839515
-4.019084 -12.263359 0.855770
-3.812977 -12.263359 0.871001
-3.606870 -12.263359 0.885079
-3.400763 -12.263359 0.897871
-3.194656 -12.263359 0.909247
-2.988550 -12.263359 0.919080
-2.782443 -12.263359 0.927249
-2.576336 -12.263359 0.933645
