x y V
-8.441221 -12.469466 0.077203
-8.235115 -12.469466 0.078901
-8.029008 -12.469466 0.080449
-7.822901 -12.469466 0.081840
-7.616794 -12.469466 0.083070
-7.410687 -12.469466 0.084132
-7.204580 -12.469466 0.085020
-6.998473 -12.469466 0.085731
-6.792366 -12.469466 0.086259
-6.586260 -12.469466 0.086599
-6.380153 -12.469466 0.086748
-6.174046 -12.469466 0.086701
-5.967939 -12.469466 0.086456
-5.761832 -12.469466 0.086009
-5.555725 -12.469466 0.085359
-5.349618 -12.469466 0.084504
-5.143511 -12.469466 0.083443
-4.937405 -12.469466 0.082176
-4.731298 -12.469466 0.080702
-4.525191 -12.469466 0.079024
-4.319084 -12.469466 0.077141
-4.112977 -12.469466 0.075058
-3.906870 -12.469466 0.072778
-3.700763 -12.469466 0.070303
-3.494656 -12.469466 0.067639
-3.288550 -12.469466 0.064792
-3.082443 -12.469466 0.061768
-2.876336 -12.469466 0.058574
-2.670229 -12.469466 0.055217
-2.464122 -12.469466 0.051706
-2.258015 -12.469466 0.048050
-2.051908 -12.469466 0.044259
-1.845802 -12.469466 0.040343
-1.639695 -12.469466 0.036314
-1.433588 -12.469466 0.032182
-1.227481 -12.469466 0.027961
-1.021374 -12.469466 0.023661
-0.815267 -12.469466 0.019297
-0.609160 -12.469466 0.014881
-0.403053 -12.469466 0.010426
-0.196947 -12.469466 0.005947
0.009160 -12.469466 0.001457
0.215267 -12.469466 -0.003031
0.421374 -12.469466 -0.007502
0.627481 -12.469466 -0.011943
0.833588 -12.469466 -0.016341
1.039695 -12.469466 -0.020681
1.245802 -12.469466 -0.024951
1.451908 -12.469466 -0.029138
1.658015 -12.469466 -0.033230
1.864122 -12.469466 -0.037214
2.070229 -12.469466 -0.041080
2.276336 -12.469466 -0.044815
2.482443 -12.469466 -0.048410
2.688550 -12.469466 -0.051855
2.894656 -12.469466 -0.055141
3.100763 -12.469466 -0.058259
3.306870 -12.469466 -0.061201
3.512977 -12.469466 -0.063962
3.719084 -12.469466 -0.066533
3.925191 -12.469466 -0.068911
4.131298 -12.469466 -0.071090
4.337405 -12.469466 -0.073067
4.543511 -12.469466 -0.074837
4.749618 -12.469466 -0.076400
4.955725 -12.469466 -0.077752
5.161832 -12.469466 -0.078894
5.367939 -12.469466 -0.079825
5.574046 -12.469466 -0.080545
5.780153 -12.469466 -0.081056
5.986260 -12.469466 -0.081360
6.192366 -12.469466 -0.081458
6.398473 -12.469466 -0.081353
6.604580 -12.469466 -0.081050
6.810687 -12.469466 -0.080551
7.016794 -12.469466 -0.079861
7.222901 -12.469466 -0.078986
7.429008 -12.469466 -0.077929
7.635115 -12.469466 -0.076696
7.841221 -12.469466 -0.075293
8.047328 -12.469466 -0.073725
8.253435 -12.469466 -0.072000
8.459542 -12.469466 -0.070122
8.665649 -12.469466 -0.068099
8.871756 -12.469466 -0.065937
9.077863 -12.469466 -0.063642
9.283969 -12.469466 -0.061221
9.490076 -12.469466 -0.058681
9.696183 -12.469466 -0.056029
9.902290 -12.469466 -0.053270
10.108397 -12.469466 -0.050413
10.314504 -12.469466 -0.047462
10.520611 -12.469466 -0.044426
10.726718 -12.469466 -0.041310
10.932824 -12.469466 -0.038121
11.138931 -12.469466 -0.034865
11.345038 -12.469466 -0.031549
11.551145 -12.469466 -0.028178
11.757252 -12.469466 -0.024760
11.963359 -12.469466 -0.021300
12.169466 -12.469466 -0.017804
12.375573 -12.469466 -0.014279
12.581679 -12.469466 -0.010730
12.787786 -12.469466 -0.007163
12.993893 -12.469466 -0.003585
13.200000 -12.469466 0.000000
-13.800000 -12.263359 0.000000
-13.593893 -12.263359 0.004259
-13.387786 -12.263359 0.008512
-13.181679 -12.263359 0.012754
-12.975573 -12.263359 0.016978
-12.769466 -12.263359 0.021180
-12.563359 -12.263359 0.025353
-12.357252 -12.263359 0.029492
-12.151145 -12.263359 0.033590
-11.945038 -12.263359 0.037642
-11.738931 -12.263359 0.041641
-11.532824 -12.263359 0.045580
-11.326718 -12.263359 0.049455
-11.120611 -12.263359 0.053257
-10.914504 -12.263359 0.056981
-10.708397 -12.263359 0.060620
-10.502290 -12.263359 0.064166
-10.296183 -12.263359 0.067614
-10.090076 -12.263359 0.070955
-9.883969 -12.263359 0.074182
-9.677863 -12.263359 0.077289
-9.471756 -12.263359 0.080267
-9.265649 -12.263359 0.083110
